Site_ID_AOV,Proj_Institution,ROR
582,Alaska Department of Fish and Game,02rh7vj17
583,Alaska Department of Fish and Game,02rh7vj17
584,Alaska Department of Fish and Game,02rh7vj17
585,Alaska Department of Fish and Game,02rh7vj17
586,Alaska Department of Fish and Game,02rh7vj17
587,Alaska Department of Fish and Game,02rh7vj17
588,Alaska Department of Fish and Game,02rh7vj17
589,Alaska Department of Fish and Game,02rh7vj17
590,Alaska Department of Fish and Game,02rh7vj17
591,Alaska Department of Fish and Game,02rh7vj17
592,Alaska Department of Fish and Game,02rh7vj17
593,Alaska Department of Fish and Game,02rh7vj17
594,Alaska Department of Fish and Game,02rh7vj17
595,Alaska Department of Fish and Game,02rh7vj17
596,Alaska Department of Fish and Game,02rh7vj17
597,Alaska Department of Fish and Game,02rh7vj17
598,Alaska Department of Fish and Game,02rh7vj17
599,Alaska Department of Fish and Game,02rh7vj17
600,Alaska Department of Fish and Game,02rh7vj17
601,Alaska Department of Fish and Game,02rh7vj17
602,Alaska Department of Fish and Game,02rh7vj17
603,Alaska Department of Fish and Game,02rh7vj17
604,Alaska Department of Fish and Game,02rh7vj17
605,Alaska Department of Fish and Game,02rh7vj17
606,Alaska Department of Fish and Game,02rh7vj17
607,Alaska Department of Fish and Game,02rh7vj17
608,Alaska Department of Fish and Game,02rh7vj17
609,Alaska Department of Fish and Game,02rh7vj17
610,Alaska Department of Fish and Game,02rh7vj17
611,Alaska Department of Fish and Game,02rh7vj17
612,Alaska Department of Fish and Game,02rh7vj17
613,Alaska Department of Fish and Game,02rh7vj17
614,Alaska Department of Fish and Game,02rh7vj17
615,Alaska Department of Fish and Game,02rh7vj17
616,Alaska Department of Fish and Game,02rh7vj17
617,Alaska Department of Fish and Game,02rh7vj17
618,Alaska Department of Fish and Game,02rh7vj17
619,Alaska Department of Fish and Game,02rh7vj17
620,Alaska Department of Fish and Game,02rh7vj17
621,Alaska Department of Fish and Game,02rh7vj17
622,Alaska Department of Fish and Game,02rh7vj17
623,Alaska Department of Fish and Game,02rh7vj17
624,Alaska Department of Fish and Game,02rh7vj17
625,Alaska Department of Fish and Game,02rh7vj17
626,Alaska Department of Fish and Game,02rh7vj17
627,Alaska Department of Fish and Game,02rh7vj17
628,Alaska Department of Fish and Game,02rh7vj17
629,Alaska Department of Fish and Game,02rh7vj17
630,Alaska Department of Fish and Game,02rh7vj17
631,Alaska Department of Fish and Game,02rh7vj17
632,Alaska Department of Fish and Game,02rh7vj17
633,Alaska Department of Fish and Game,02rh7vj17
634,Alaska Department of Fish and Game,02rh7vj17
635,Alaska Department of Fish and Game,02rh7vj17
636,Alaska Department of Fish and Game,02rh7vj17
637,Alaska Department of Fish and Game,02rh7vj17
638,Alaska Department of Fish and Game,02rh7vj17
639,Alaska Department of Fish and Game,02rh7vj17
640,Alaska Department of Fish and Game,02rh7vj17
641,Alaska Department of Fish and Game,02rh7vj17
642,Alaska Department of Fish and Game,02rh7vj17
643,Alaska Department of Fish and Game,02rh7vj17
644,Alaska Department of Fish and Game,02rh7vj17
645,Alaska Department of Fish and Game,02rh7vj17
646,Alaska Department of Fish and Game,02rh7vj17
647,Alaska Department of Fish and Game,02rh7vj17
648,Alaska Department of Fish and Game,02rh7vj17
649,Alaska Department of Fish and Game,02rh7vj17
650,Alaska Department of Fish and Game,02rh7vj17
651,Alaska Department of Fish and Game,02rh7vj17
652,Alaska Department of Fish and Game,02rh7vj17
653,Alaska Department of Fish and Game,02rh7vj17
654,Alaska Department of Fish and Game,02rh7vj17
655,Alaska Department of Fish and Game,02rh7vj17
656,Alaska Department of Fish and Game,02rh7vj17
657,Alaska Department of Fish and Game,02rh7vj17
658,Alaska Department of Fish and Game,02rh7vj17
659,Alaska Department of Fish and Game,02rh7vj17
660,Alaska Department of Fish and Game,02rh7vj17
661,Alaska Department of Fish and Game,02rh7vj17
662,Alaska Department of Fish and Game,02rh7vj17
663,Alaska Department of Fish and Game,02rh7vj17
664,Alaska Department of Fish and Game,02rh7vj17
665,Alaska Department of Fish and Game,02rh7vj17
666,Alaska Department of Fish and Game,02rh7vj17
667,Alaska Department of Fish and Game,02rh7vj17
668,Alaska Department of Fish and Game,02rh7vj17
669,Alaska Department of Fish and Game,02rh7vj17
670,Alaska Department of Fish and Game,02rh7vj17
671,Alaska Department of Fish and Game,02rh7vj17
672,Alaska Department of Fish and Game,02rh7vj17
673,Alaska Department of Fish and Game,02rh7vj17
674,Alaska Department of Fish and Game,02rh7vj17
675,Alaska Department of Fish and Game,02rh7vj17
676,Alaska Department of Fish and Game,02rh7vj17
677,Alaska Department of Fish and Game,02rh7vj17
678,Alaska Department of Fish and Game,02rh7vj17
679,Alaska Department of Fish and Game,02rh7vj17
680,Alaska Department of Fish and Game,02rh7vj17
681,Alaska Department of Fish and Game,02rh7vj17
682,Alaska Department of Fish and Game,02rh7vj17
683,Alaska Department of Fish and Game,02rh7vj17
684,Alaska Department of Fish and Game,02rh7vj17
685,Alaska Department of Fish and Game,02rh7vj17
686,Alaska Department of Fish and Game,02rh7vj17
687,Alaska Department of Fish and Game,02rh7vj17
688,Alaska Department of Fish and Game,02rh7vj17
689,Alaska Department of Fish and Game,02rh7vj17
690,Alaska Department of Fish and Game,02rh7vj17
691,Alaska Department of Fish and Game,02rh7vj17
692,Alaska Department of Fish and Game,02rh7vj17
693,Alaska Department of Fish and Game,02rh7vj17
694,Alaska Department of Fish and Game,02rh7vj17
695,Alaska Department of Fish and Game,02rh7vj17
696,Alaska Department of Fish and Game,02rh7vj17
697,Alaska Department of Fish and Game,02rh7vj17
698,Alaska Department of Fish and Game,02rh7vj17
699,Alaska Department of Fish and Game,02rh7vj17
700,Alaska Department of Fish and Game,02rh7vj17
701,Alaska Department of Fish and Game,02rh7vj17
702,Alaska Department of Fish and Game,02rh7vj17
703,Alaska Department of Fish and Game,02rh7vj17
704,Alaska Department of Fish and Game,02rh7vj17
705,Alaska Department of Fish and Game,02rh7vj17
706,Alaska Department of Fish and Game,02rh7vj17
707,Alaska Department of Fish and Game,02rh7vj17
708,Alaska Department of Fish and Game,02rh7vj17
709,Alaska Department of Fish and Game,02rh7vj17
710,Alaska Department of Fish and Game,02rh7vj17
711,Alaska Department of Fish and Game,02rh7vj17
712,Alaska Department of Fish and Game,02rh7vj17
713,Alaska Department of Fish and Game,02rh7vj17
714,Alaska Department of Fish and Game,02rh7vj17
715,Alaska Department of Fish and Game,02rh7vj17
716,Alaska Department of Fish and Game,02rh7vj17
717,Alaska Department of Fish and Game,02rh7vj17
718,Alaska Department of Fish and Game,02rh7vj17
719,Alaska Department of Fish and Game,02rh7vj17
720,Alaska Department of Fish and Game,02rh7vj17
721,Alaska Department of Fish and Game,02rh7vj17
722,Alaska Department of Fish and Game,02rh7vj17
723,Alaska Department of Fish and Game,02rh7vj17
724,Alaska Department of Fish and Game,02rh7vj17
725,Alaska Department of Fish and Game,02rh7vj17
726,Alaska Department of Fish and Game,02rh7vj17
727,Alaska Department of Fish and Game,02rh7vj17
728,Alaska Department of Fish and Game,02rh7vj17
729,Alaska Department of Fish and Game,02rh7vj17
730,Alaska Department of Fish and Game,02rh7vj17
731,Alaska Department of Fish and Game,02rh7vj17
732,Alaska Department of Fish and Game,02rh7vj17
733,Alaska Department of Fish and Game,02rh7vj17
734,Alaska Department of Fish and Game,02rh7vj17
735,Alaska Department of Fish and Game,02rh7vj17
736,Alaska Department of Fish and Game,02rh7vj17
737,Alaska Department of Fish and Game,02rh7vj17
738,Alaska Department of Fish and Game,02rh7vj17
739,Alaska Department of Fish and Game,02rh7vj17
740,Alaska Department of Fish and Game,02rh7vj17
741,Alaska Department of Fish and Game,02rh7vj17
742,Alaska Department of Fish and Game,02rh7vj17
743,Alaska Department of Fish and Game,02rh7vj17
744,Alaska Department of Fish and Game,02rh7vj17
745,Alaska Department of Fish and Game,02rh7vj17
746,Alaska Department of Fish and Game,02rh7vj17
747,Alaska Department of Fish and Game,02rh7vj17
748,Alaska Department of Fish and Game,02rh7vj17
749,Alaska Department of Fish and Game,02rh7vj17
750,Alaska Department of Fish and Game,02rh7vj17
751,Alaska Department of Fish and Game,02rh7vj17
752,Alaska Department of Fish and Game,02rh7vj17
753,Alaska Department of Fish and Game,02rh7vj17
754,Alaska Department of Fish and Game,02rh7vj17
755,Alaska Department of Fish and Game,02rh7vj17
756,Alaska Department of Fish and Game,02rh7vj17
757,Alaska Department of Fish and Game,02rh7vj17
758,Alaska Department of Fish and Game,02rh7vj17
759,Alaska Department of Fish and Game,02rh7vj17
760,Alaska Department of Fish and Game,02rh7vj17
761,Alaska Department of Fish and Game,02rh7vj17
762,Alaska Department of Fish and Game,02rh7vj17
763,Alaska Department of Fish and Game,02rh7vj17
764,Alaska Department of Fish and Game,02rh7vj17
765,Alaska Department of Fish and Game,02rh7vj17
766,Alaska Department of Fish and Game,02rh7vj17
767,Alaska Department of Fish and Game,02rh7vj17
768,Alaska Department of Fish and Game,02rh7vj17
769,Alaska Department of Fish and Game,02rh7vj17
770,Alaska Department of Fish and Game,02rh7vj17
771,Alaska Department of Fish and Game,02rh7vj17
772,Alaska Department of Fish and Game,02rh7vj17
773,Alaska Department of Fish and Game,02rh7vj17
774,Alaska Department of Fish and Game,02rh7vj17
775,Alaska Department of Fish and Game,02rh7vj17
776,Alaska Department of Fish and Game,02rh7vj17
777,Alaska Department of Fish and Game,02rh7vj17
778,Alaska Department of Fish and Game,02rh7vj17
779,Alaska Department of Fish and Game,02rh7vj17
780,Alaska Department of Fish and Game,02rh7vj17
781,Alaska Department of Fish and Game,02rh7vj17
782,Alaska Department of Fish and Game,02rh7vj17
783,Alaska Department of Fish and Game,02rh7vj17
784,Alaska Department of Fish and Game,02rh7vj17
785,Alaska Department of Fish and Game,02rh7vj17
786,Alaska Department of Fish and Game,02rh7vj17
787,Alaska Department of Fish and Game,02rh7vj17
788,Alaska Department of Fish and Game,02rh7vj17
789,Alaska Department of Fish and Game,02rh7vj17
790,Alaska Department of Fish and Game,02rh7vj17
791,Alaska Department of Fish and Game,02rh7vj17
792,Alaska Department of Fish and Game,02rh7vj17
793,Alaska Department of Fish and Game,02rh7vj17
794,Alaska Department of Fish and Game,02rh7vj17
795,Alaska Department of Fish and Game,02rh7vj17
796,Alaska Department of Fish and Game,02rh7vj17
797,Alaska Department of Fish and Game,02rh7vj17
798,Alaska Department of Fish and Game,02rh7vj17
799,Alaska Department of Fish and Game,02rh7vj17
800,Alaska Department of Fish and Game,02rh7vj17
801,Alaska Department of Fish and Game,02rh7vj17
802,Alaska Department of Fish and Game,02rh7vj17
803,Alaska Department of Fish and Game,02rh7vj17
804,Alaska Department of Fish and Game,02rh7vj17
805,Alaska Department of Fish and Game,02rh7vj17
806,Alaska Department of Fish and Game,02rh7vj17
807,Alaska Department of Fish and Game,02rh7vj17
808,Alaska Department of Fish and Game,02rh7vj17
809,Alaska Department of Fish and Game,02rh7vj17
810,Alaska Department of Fish and Game,02rh7vj17
811,Alaska Department of Fish and Game,02rh7vj17
812,Alaska Department of Fish and Game,02rh7vj17
813,Alaska Department of Fish and Game,02rh7vj17
814,Alaska Department of Fish and Game,02rh7vj17
815,Alaska Department of Fish and Game,02rh7vj17
816,Alaska Department of Fish and Game,02rh7vj17
817,Alaska Department of Fish and Game,02rh7vj17
818,Alaska Department of Fish and Game,02rh7vj17
819,Alaska Department of Fish and Game,02rh7vj17
820,Alaska Department of Fish and Game,02rh7vj17
821,Alaska Department of Fish and Game,02rh7vj17
822,Alaska Department of Fish and Game,02rh7vj17
823,Alaska Department of Fish and Game,02rh7vj17
824,Alaska Department of Fish and Game,02rh7vj17
825,Alaska Department of Fish and Game,02rh7vj17
826,Alaska Department of Fish and Game,02rh7vj17
827,Alaska Department of Fish and Game,02rh7vj17
828,Alaska Department of Fish and Game,02rh7vj17
829,Alaska Department of Fish and Game,02rh7vj17
830,Alaska Department of Fish and Game,02rh7vj17
831,Alaska Department of Fish and Game,02rh7vj17
832,Alaska Department of Fish and Game,02rh7vj17
833,Alaska Department of Fish and Game,02rh7vj17
834,Alaska Department of Fish and Game,02rh7vj17
835,Alaska Department of Fish and Game,02rh7vj17
836,Alaska Department of Fish and Game,02rh7vj17
837,Alaska Department of Fish and Game,02rh7vj17
838,Alaska Department of Fish and Game,02rh7vj17
839,Alaska Department of Fish and Game,02rh7vj17
840,Alaska Department of Fish and Game,02rh7vj17
841,Alaska Department of Fish and Game,02rh7vj17
842,Alaska Department of Fish and Game,02rh7vj17
843,Alaska Department of Fish and Game,02rh7vj17
844,Alaska Department of Fish and Game,02rh7vj17
845,Alaska Department of Fish and Game,02rh7vj17
846,Alaska Department of Fish and Game,02rh7vj17
847,Alaska Department of Fish and Game,02rh7vj17
848,Alaska Department of Fish and Game,02rh7vj17
849,Alaska Department of Fish and Game,02rh7vj17
850,Alaska Department of Fish and Game,02rh7vj17
851,Alaska Department of Fish and Game,02rh7vj17
852,Alaska Department of Fish and Game,02rh7vj17
853,Alaska Department of Fish and Game,02rh7vj17
854,Alaska Department of Fish and Game,02rh7vj17
855,Alaska Department of Fish and Game,02rh7vj17
856,Alaska Department of Fish and Game,02rh7vj17
857,Alaska Department of Fish and Game,02rh7vj17
858,Alaska Department of Fish and Game,02rh7vj17
859,Alaska Department of Fish and Game,02rh7vj17
860,Alaska Department of Fish and Game,02rh7vj17
861,Alaska Department of Fish and Game,02rh7vj17
862,Alaska Department of Fish and Game,02rh7vj17
863,Alaska Department of Fish and Game,02rh7vj17
864,Alaska Department of Fish and Game,02rh7vj17
865,Alaska Department of Fish and Game,02rh7vj17
866,Alaska Department of Fish and Game,02rh7vj17
867,Alaska Department of Fish and Game,02rh7vj17
868,Alaska Department of Fish and Game,02rh7vj17
869,Alaska Department of Fish and Game,02rh7vj17
870,Alaska Department of Fish and Game,02rh7vj17
871,Alaska Department of Fish and Game,02rh7vj17
872,Alaska Department of Fish and Game,02rh7vj17
873,Alaska Department of Fish and Game,02rh7vj17
874,Alaska Department of Fish and Game,02rh7vj17
875,Alaska Department of Fish and Game,02rh7vj17
876,Alaska Department of Fish and Game,02rh7vj17
877,Alaska Department of Fish and Game,02rh7vj17
878,Alaska Department of Fish and Game,02rh7vj17
879,Alaska Department of Fish and Game,02rh7vj17
880,Alaska Department of Fish and Game,02rh7vj17
881,Alaska Department of Fish and Game,02rh7vj17
882,Alaska Department of Fish and Game,02rh7vj17
883,Alaska Department of Fish and Game,02rh7vj17
884,Alaska Department of Fish and Game,02rh7vj17
885,Alaska Department of Fish and Game,02rh7vj17
886,Alaska Department of Fish and Game,02rh7vj17
887,Alaska Department of Fish and Game,02rh7vj17
888,Alaska Department of Fish and Game,02rh7vj17
889,Alaska Department of Fish and Game,02rh7vj17
890,Alaska Department of Fish and Game,02rh7vj17
891,Alaska Department of Fish and Game,02rh7vj17
892,Alaska Department of Fish and Game,02rh7vj17
893,Alaska Department of Fish and Game,02rh7vj17
894,Alaska Department of Fish and Game,02rh7vj17
895,Alaska Department of Fish and Game,02rh7vj17
896,Alaska Department of Fish and Game,02rh7vj17
897,Alaska Department of Fish and Game,02rh7vj17
898,Alaska Department of Fish and Game,02rh7vj17
899,Alaska Department of Fish and Game,02rh7vj17
900,Alaska Department of Fish and Game,02rh7vj17
901,Alaska Department of Fish and Game,02rh7vj17
902,Alaska Department of Fish and Game,02rh7vj17
