Site_ID_AOV,Funding_Agency,ROR
466,ADF&G: Alaska Department of Fish and Game,02rh7vj17
467,ADF&G: Alaska Department of Fish and Game,02rh7vj17
468,ADF&G: Alaska Department of Fish and Game,02rh7vj17
469,ADF&G: Alaska Department of Fish and Game,02rh7vj17
470,ADF&G: Alaska Department of Fish and Game,02rh7vj17
471,ADF&G: Alaska Department of Fish and Game,02rh7vj17
472,ADF&G: Alaska Department of Fish and Game,02rh7vj17
473,ADF&G: Alaska Department of Fish and Game,02rh7vj17
474,ADF&G: Alaska Department of Fish and Game,02rh7vj17
475,ADF&G: Alaska Department of Fish and Game,02rh7vj17
476,ADF&G: Alaska Department of Fish and Game,02rh7vj17
477,ADF&G: Alaska Department of Fish and Game,02rh7vj17
478,ADF&G: Alaska Department of Fish and Game,02rh7vj17
479,ADF&G: Alaska Department of Fish and Game,02rh7vj17
480,ADF&G: Alaska Department of Fish and Game,02rh7vj17
481,ADF&G: Alaska Department of Fish and Game,02rh7vj17
482,ADF&G: Alaska Department of Fish and Game,02rh7vj17
483,ADF&G: Alaska Department of Fish and Game,02rh7vj17
484,ADF&G: Alaska Department of Fish and Game,02rh7vj17
485,ADF&G: Alaska Department of Fish and Game,02rh7vj17
486,ADF&G: Alaska Department of Fish and Game,02rh7vj17
487,ADF&G: Alaska Department of Fish and Game,02rh7vj17
488,ADF&G: Alaska Department of Fish and Game,02rh7vj17
489,ADF&G: Alaska Department of Fish and Game,02rh7vj17
490,ADF&G: Alaska Department of Fish and Game,02rh7vj17
491,ADF&G: Alaska Department of Fish and Game,02rh7vj17
492,ADF&G: Alaska Department of Fish and Game,02rh7vj17
493,ADF&G: Alaska Department of Fish and Game,02rh7vj17
494,ADF&G: Alaska Department of Fish and Game,02rh7vj17
495,ADF&G: Alaska Department of Fish and Game,02rh7vj17
496,ADF&G: Alaska Department of Fish and Game,02rh7vj17
497,ADF&G: Alaska Department of Fish and Game,02rh7vj17
498,ADF&G: Alaska Department of Fish and Game,02rh7vj17
499,ADF&G: Alaska Department of Fish and Game,02rh7vj17
500,ADF&G: Alaska Department of Fish and Game,02rh7vj17
501,ADF&G: Alaska Department of Fish and Game,02rh7vj17
502,ADF&G: Alaska Department of Fish and Game,02rh7vj17
503,ADF&G: Alaska Department of Fish and Game,02rh7vj17
504,ADF&G: Alaska Department of Fish and Game,02rh7vj17
505,ADF&G: Alaska Department of Fish and Game,02rh7vj17
506,ADF&G: Alaska Department of Fish and Game,02rh7vj17
507,ADF&G: Alaska Department of Fish and Game,02rh7vj17
508,ADF&G: Alaska Department of Fish and Game,02rh7vj17
509,ADF&G: Alaska Department of Fish and Game,02rh7vj17
510,ADF&G: Alaska Department of Fish and Game,02rh7vj17
511,ADF&G: Alaska Department of Fish and Game,02rh7vj17
512,ADF&G: Alaska Department of Fish and Game,02rh7vj17
513,ADF&G: Alaska Department of Fish and Game,02rh7vj17
514,ADF&G: Alaska Department of Fish and Game,02rh7vj17
515,ADF&G: Alaska Department of Fish and Game,02rh7vj17
516,ADF&G: Alaska Department of Fish and Game,02rh7vj17
517,ADF&G: Alaska Department of Fish and Game,02rh7vj17
518,ADF&G: Alaska Department of Fish and Game,02rh7vj17
519,ADF&G: Alaska Department of Fish and Game,02rh7vj17
520,ADF&G: Alaska Department of Fish and Game,02rh7vj17
521,ADF&G: Alaska Department of Fish and Game,02rh7vj17
522,ADF&G: Alaska Department of Fish and Game,02rh7vj17
523,ADF&G: Alaska Department of Fish and Game,02rh7vj17
524,ADF&G: Alaska Department of Fish and Game,02rh7vj17
525,ADF&G: Alaska Department of Fish and Game,02rh7vj17
526,ADF&G: Alaska Department of Fish and Game,02rh7vj17
527,ADF&G: Alaska Department of Fish and Game,02rh7vj17
528,ADF&G: Alaska Department of Fish and Game,02rh7vj17
529,ADF&G: Alaska Department of Fish and Game,02rh7vj17
530,ADF&G: Alaska Department of Fish and Game,02rh7vj17
531,ADF&G: Alaska Department of Fish and Game,02rh7vj17
532,ADF&G: Alaska Department of Fish and Game,02rh7vj17
533,ADF&G: Alaska Department of Fish and Game,02rh7vj17
534,ADF&G: Alaska Department of Fish and Game,02rh7vj17
535,ADF&G: Alaska Department of Fish and Game,02rh7vj17
536,ADF&G: Alaska Department of Fish and Game,02rh7vj17
537,ADF&G: Alaska Department of Fish and Game,02rh7vj17
538,ADF&G: Alaska Department of Fish and Game,02rh7vj17
539,ADF&G: Alaska Department of Fish and Game,02rh7vj17
540,ADF&G: Alaska Department of Fish and Game,02rh7vj17
541,ADF&G: Alaska Department of Fish and Game,02rh7vj17
542,ADF&G: Alaska Department of Fish and Game,02rh7vj17
543,ADF&G: Alaska Department of Fish and Game,02rh7vj17
544,ADF&G: Alaska Department of Fish and Game,02rh7vj17
545,ADF&G: Alaska Department of Fish and Game,02rh7vj17
546,ADF&G: Alaska Department of Fish and Game,02rh7vj17
547,ADF&G: Alaska Department of Fish and Game,02rh7vj17
548,ADF&G: Alaska Department of Fish and Game,02rh7vj17
549,ADF&G: Alaska Department of Fish and Game,02rh7vj17
550,ADF&G: Alaska Department of Fish and Game,02rh7vj17
551,ADF&G: Alaska Department of Fish and Game,02rh7vj17
552,ADF&G: Alaska Department of Fish and Game,02rh7vj17
553,ADF&G: Alaska Department of Fish and Game,02rh7vj17
554,ADF&G: Alaska Department of Fish and Game,02rh7vj17
555,ADF&G: Alaska Department of Fish and Game,02rh7vj17
556,ADF&G: Alaska Department of Fish and Game,02rh7vj17
557,ADF&G: Alaska Department of Fish and Game,02rh7vj17
558,ADF&G: Alaska Department of Fish and Game,02rh7vj17
559,ADF&G: Alaska Department of Fish and Game,02rh7vj17
560,ADF&G: Alaska Department of Fish and Game,02rh7vj17
561,ADF&G: Alaska Department of Fish and Game,02rh7vj17
562,ADF&G: Alaska Department of Fish and Game,02rh7vj17
563,ADF&G: Alaska Department of Fish and Game,02rh7vj17
564,ADF&G: Alaska Department of Fish and Game,02rh7vj17
565,ADF&G: Alaska Department of Fish and Game,02rh7vj17
566,ADF&G: Alaska Department of Fish and Game,02rh7vj17
567,ADF&G: Alaska Department of Fish and Game,02rh7vj17
568,ADF&G: Alaska Department of Fish and Game,02rh7vj17
569,ADF&G: Alaska Department of Fish and Game,02rh7vj17
570,ADF&G: Alaska Department of Fish and Game,02rh7vj17
571,ADF&G: Alaska Department of Fish and Game,02rh7vj17
572,ADF&G: Alaska Department of Fish and Game,02rh7vj17
573,ADF&G: Alaska Department of Fish and Game,02rh7vj17
574,ADF&G: Alaska Department of Fish and Game,02rh7vj17
575,ADF&G: Alaska Department of Fish and Game,02rh7vj17
576,ADF&G: Alaska Department of Fish and Game,02rh7vj17
577,ADF&G: Alaska Department of Fish and Game,02rh7vj17
578,ADF&G: Alaska Department of Fish and Game,02rh7vj17
579,ADF&G: Alaska Department of Fish and Game,02rh7vj17
580,ADF&G: Alaska Department of Fish and Game,02rh7vj17
581,ADF&G: Alaska Department of Fish and Game,02rh7vj17
582,ADF&G: Alaska Department of Fish and Game,02rh7vj17
583,ADF&G: Alaska Department of Fish and Game,02rh7vj17
584,ADF&G: Alaska Department of Fish and Game,02rh7vj17
585,ADF&G: Alaska Department of Fish and Game,02rh7vj17
586,ADF&G: Alaska Department of Fish and Game,02rh7vj17
587,ADF&G: Alaska Department of Fish and Game,02rh7vj17
588,ADF&G: Alaska Department of Fish and Game,02rh7vj17
589,ADF&G: Alaska Department of Fish and Game,02rh7vj17
590,ADF&G: Alaska Department of Fish and Game,02rh7vj17
591,ADF&G: Alaska Department of Fish and Game,02rh7vj17
592,ADF&G: Alaska Department of Fish and Game,02rh7vj17
593,ADF&G: Alaska Department of Fish and Game,02rh7vj17
594,ADF&G: Alaska Department of Fish and Game,02rh7vj17
595,ADF&G: Alaska Department of Fish and Game,02rh7vj17
596,ADF&G: Alaska Department of Fish and Game,02rh7vj17
597,ADF&G: Alaska Department of Fish and Game,02rh7vj17
598,ADF&G: Alaska Department of Fish and Game,02rh7vj17
599,ADF&G: Alaska Department of Fish and Game,02rh7vj17
600,ADF&G: Alaska Department of Fish and Game,02rh7vj17
601,ADF&G: Alaska Department of Fish and Game,02rh7vj17
602,ADF&G: Alaska Department of Fish and Game,02rh7vj17
603,ADF&G: Alaska Department of Fish and Game,02rh7vj17
604,ADF&G: Alaska Department of Fish and Game,02rh7vj17
605,ADF&G: Alaska Department of Fish and Game,02rh7vj17
606,ADF&G: Alaska Department of Fish and Game,02rh7vj17
607,ADF&G: Alaska Department of Fish and Game,02rh7vj17
608,ADF&G: Alaska Department of Fish and Game,02rh7vj17
609,ADF&G: Alaska Department of Fish and Game,02rh7vj17
610,ADF&G: Alaska Department of Fish and Game,02rh7vj17
611,ADF&G: Alaska Department of Fish and Game,02rh7vj17
612,ADF&G: Alaska Department of Fish and Game,02rh7vj17
613,ADF&G: Alaska Department of Fish and Game,02rh7vj17
614,ADF&G: Alaska Department of Fish and Game,02rh7vj17
615,ADF&G: Alaska Department of Fish and Game,02rh7vj17
616,ADF&G: Alaska Department of Fish and Game,02rh7vj17
617,ADF&G: Alaska Department of Fish and Game,02rh7vj17
618,ADF&G: Alaska Department of Fish and Game,02rh7vj17
619,ADF&G: Alaska Department of Fish and Game,02rh7vj17
620,ADF&G: Alaska Department of Fish and Game,02rh7vj17
621,ADF&G: Alaska Department of Fish and Game,02rh7vj17
622,ADF&G: Alaska Department of Fish and Game,02rh7vj17
623,ADF&G: Alaska Department of Fish and Game,02rh7vj17
624,ADF&G: Alaska Department of Fish and Game,02rh7vj17
625,ADF&G: Alaska Department of Fish and Game,02rh7vj17
626,ADF&G: Alaska Department of Fish and Game,02rh7vj17
627,ADF&G: Alaska Department of Fish and Game,02rh7vj17
628,ADF&G: Alaska Department of Fish and Game,02rh7vj17
629,ADF&G: Alaska Department of Fish and Game,02rh7vj17
630,ADF&G: Alaska Department of Fish and Game,02rh7vj17
631,ADF&G: Alaska Department of Fish and Game,02rh7vj17
632,ADF&G: Alaska Department of Fish and Game,02rh7vj17
633,ADF&G: Alaska Department of Fish and Game,02rh7vj17
634,ADF&G: Alaska Department of Fish and Game,02rh7vj17
635,ADF&G: Alaska Department of Fish and Game,02rh7vj17
636,ADF&G: Alaska Department of Fish and Game,02rh7vj17
637,ADF&G: Alaska Department of Fish and Game,02rh7vj17
638,ADF&G: Alaska Department of Fish and Game,02rh7vj17
639,ADF&G: Alaska Department of Fish and Game,02rh7vj17
640,ADF&G: Alaska Department of Fish and Game,02rh7vj17
641,ADF&G: Alaska Department of Fish and Game,02rh7vj17
642,ADF&G: Alaska Department of Fish and Game,02rh7vj17
643,ADF&G: Alaska Department of Fish and Game,02rh7vj17
644,ADF&G: Alaska Department of Fish and Game,02rh7vj17
645,ADF&G: Alaska Department of Fish and Game,02rh7vj17
646,ADF&G: Alaska Department of Fish and Game,02rh7vj17
647,ADF&G: Alaska Department of Fish and Game,02rh7vj17
648,ADF&G: Alaska Department of Fish and Game,02rh7vj17
649,ADF&G: Alaska Department of Fish and Game,02rh7vj17
650,ADF&G: Alaska Department of Fish and Game,02rh7vj17
651,ADF&G: Alaska Department of Fish and Game,02rh7vj17
652,ADF&G: Alaska Department of Fish and Game,02rh7vj17
653,ADF&G: Alaska Department of Fish and Game,02rh7vj17
654,ADF&G: Alaska Department of Fish and Game,02rh7vj17
655,ADF&G: Alaska Department of Fish and Game,02rh7vj17
656,ADF&G: Alaska Department of Fish and Game,02rh7vj17
657,ADF&G: Alaska Department of Fish and Game,02rh7vj17
658,ADF&G: Alaska Department of Fish and Game,02rh7vj17
659,ADF&G: Alaska Department of Fish and Game,02rh7vj17
660,ADF&G: Alaska Department of Fish and Game,02rh7vj17
661,ADF&G: Alaska Department of Fish and Game,02rh7vj17
662,ADF&G: Alaska Department of Fish and Game,02rh7vj17
663,ADF&G: Alaska Department of Fish and Game,02rh7vj17
664,ADF&G: Alaska Department of Fish and Game,02rh7vj17
665,ADF&G: Alaska Department of Fish and Game,02rh7vj17
666,ADF&G: Alaska Department of Fish and Game,02rh7vj17
667,ADF&G: Alaska Department of Fish and Game,02rh7vj17
668,ADF&G: Alaska Department of Fish and Game,02rh7vj17
669,ADF&G: Alaska Department of Fish and Game,02rh7vj17
670,ADF&G: Alaska Department of Fish and Game,02rh7vj17
671,ADF&G: Alaska Department of Fish and Game,02rh7vj17
672,ADF&G: Alaska Department of Fish and Game,02rh7vj17
673,ADF&G: Alaska Department of Fish and Game,02rh7vj17
674,ADF&G: Alaska Department of Fish and Game,02rh7vj17
675,ADF&G: Alaska Department of Fish and Game,02rh7vj17
676,ADF&G: Alaska Department of Fish and Game,02rh7vj17
677,ADF&G: Alaska Department of Fish and Game,02rh7vj17
678,ADF&G: Alaska Department of Fish and Game,02rh7vj17
679,ADF&G: Alaska Department of Fish and Game,02rh7vj17
680,ADF&G: Alaska Department of Fish and Game,02rh7vj17
681,ADF&G: Alaska Department of Fish and Game,02rh7vj17
682,ADF&G: Alaska Department of Fish and Game,02rh7vj17
683,ADF&G: Alaska Department of Fish and Game,02rh7vj17
684,ADF&G: Alaska Department of Fish and Game,02rh7vj17
685,ADF&G: Alaska Department of Fish and Game,02rh7vj17
686,ADF&G: Alaska Department of Fish and Game,02rh7vj17
687,ADF&G: Alaska Department of Fish and Game,02rh7vj17
688,ADF&G: Alaska Department of Fish and Game,02rh7vj17
689,ADF&G: Alaska Department of Fish and Game,02rh7vj17
690,ADF&G: Alaska Department of Fish and Game,02rh7vj17
691,ADF&G: Alaska Department of Fish and Game,02rh7vj17
692,ADF&G: Alaska Department of Fish and Game,02rh7vj17
693,ADF&G: Alaska Department of Fish and Game,02rh7vj17
694,ADF&G: Alaska Department of Fish and Game,02rh7vj17
695,ADF&G: Alaska Department of Fish and Game,02rh7vj17
696,ADF&G: Alaska Department of Fish and Game,02rh7vj17
697,ADF&G: Alaska Department of Fish and Game,02rh7vj17
698,ADF&G: Alaska Department of Fish and Game,02rh7vj17
699,ADF&G: Alaska Department of Fish and Game,02rh7vj17
700,ADF&G: Alaska Department of Fish and Game,02rh7vj17
701,ADF&G: Alaska Department of Fish and Game,02rh7vj17
702,ADF&G: Alaska Department of Fish and Game,02rh7vj17
703,ADF&G: Alaska Department of Fish and Game,02rh7vj17
704,ADF&G: Alaska Department of Fish and Game,02rh7vj17
705,ADF&G: Alaska Department of Fish and Game,02rh7vj17
706,ADF&G: Alaska Department of Fish and Game,02rh7vj17
707,ADF&G: Alaska Department of Fish and Game,02rh7vj17
708,ADF&G: Alaska Department of Fish and Game,02rh7vj17
709,ADF&G: Alaska Department of Fish and Game,02rh7vj17
710,ADF&G: Alaska Department of Fish and Game,02rh7vj17
711,ADF&G: Alaska Department of Fish and Game,02rh7vj17
712,ADF&G: Alaska Department of Fish and Game,02rh7vj17
713,ADF&G: Alaska Department of Fish and Game,02rh7vj17
714,ADF&G: Alaska Department of Fish and Game,02rh7vj17
715,ADF&G: Alaska Department of Fish and Game,02rh7vj17
716,ADF&G: Alaska Department of Fish and Game,02rh7vj17
717,ADF&G: Alaska Department of Fish and Game,02rh7vj17
718,ADF&G: Alaska Department of Fish and Game,02rh7vj17
719,ADF&G: Alaska Department of Fish and Game,02rh7vj17
720,ADF&G: Alaska Department of Fish and Game,02rh7vj17
721,ADF&G: Alaska Department of Fish and Game,02rh7vj17
722,ADF&G: Alaska Department of Fish and Game,02rh7vj17
723,ADF&G: Alaska Department of Fish and Game,02rh7vj17
724,ADF&G: Alaska Department of Fish and Game,02rh7vj17
725,ADF&G: Alaska Department of Fish and Game,02rh7vj17
726,ADF&G: Alaska Department of Fish and Game,02rh7vj17
727,ADF&G: Alaska Department of Fish and Game,02rh7vj17
728,ADF&G: Alaska Department of Fish and Game,02rh7vj17
729,ADF&G: Alaska Department of Fish and Game,02rh7vj17
730,ADF&G: Alaska Department of Fish and Game,02rh7vj17
731,ADF&G: Alaska Department of Fish and Game,02rh7vj17
732,ADF&G: Alaska Department of Fish and Game,02rh7vj17
733,ADF&G: Alaska Department of Fish and Game,02rh7vj17
734,ADF&G: Alaska Department of Fish and Game,02rh7vj17
735,ADF&G: Alaska Department of Fish and Game,02rh7vj17
736,ADF&G: Alaska Department of Fish and Game,02rh7vj17
737,ADF&G: Alaska Department of Fish and Game,02rh7vj17
738,ADF&G: Alaska Department of Fish and Game,02rh7vj17
739,ADF&G: Alaska Department of Fish and Game,02rh7vj17
740,ADF&G: Alaska Department of Fish and Game,02rh7vj17
741,ADF&G: Alaska Department of Fish and Game,02rh7vj17
742,ADF&G: Alaska Department of Fish and Game,02rh7vj17
743,ADF&G: Alaska Department of Fish and Game,02rh7vj17
744,ADF&G: Alaska Department of Fish and Game,02rh7vj17
745,ADF&G: Alaska Department of Fish and Game,02rh7vj17
746,ADF&G: Alaska Department of Fish and Game,02rh7vj17
747,ADF&G: Alaska Department of Fish and Game,02rh7vj17
748,ADF&G: Alaska Department of Fish and Game,02rh7vj17
749,ADF&G: Alaska Department of Fish and Game,02rh7vj17
750,ADF&G: Alaska Department of Fish and Game,02rh7vj17
751,ADF&G: Alaska Department of Fish and Game,02rh7vj17
752,ADF&G: Alaska Department of Fish and Game,02rh7vj17
753,ADF&G: Alaska Department of Fish and Game,02rh7vj17
754,ADF&G: Alaska Department of Fish and Game,02rh7vj17
755,ADF&G: Alaska Department of Fish and Game,02rh7vj17
756,ADF&G: Alaska Department of Fish and Game,02rh7vj17
757,ADF&G: Alaska Department of Fish and Game,02rh7vj17
758,ADF&G: Alaska Department of Fish and Game,02rh7vj17
759,ADF&G: Alaska Department of Fish and Game,02rh7vj17
760,ADF&G: Alaska Department of Fish and Game,02rh7vj17
761,ADF&G: Alaska Department of Fish and Game,02rh7vj17
762,ADF&G: Alaska Department of Fish and Game,02rh7vj17
763,ADF&G: Alaska Department of Fish and Game,02rh7vj17
764,ADF&G: Alaska Department of Fish and Game,02rh7vj17
765,ADF&G: Alaska Department of Fish and Game,02rh7vj17
766,ADF&G: Alaska Department of Fish and Game,02rh7vj17
767,ADF&G: Alaska Department of Fish and Game,02rh7vj17
768,ADF&G: Alaska Department of Fish and Game,02rh7vj17
769,ADF&G: Alaska Department of Fish and Game,02rh7vj17
770,ADF&G: Alaska Department of Fish and Game,02rh7vj17
771,ADF&G: Alaska Department of Fish and Game,02rh7vj17
772,ADF&G: Alaska Department of Fish and Game,02rh7vj17
773,ADF&G: Alaska Department of Fish and Game,02rh7vj17
774,ADF&G: Alaska Department of Fish and Game,02rh7vj17
775,ADF&G: Alaska Department of Fish and Game,02rh7vj17
776,ADF&G: Alaska Department of Fish and Game,02rh7vj17
777,ADF&G: Alaska Department of Fish and Game,02rh7vj17
778,ADF&G: Alaska Department of Fish and Game,02rh7vj17
779,ADF&G: Alaska Department of Fish and Game,02rh7vj17
780,ADF&G: Alaska Department of Fish and Game,02rh7vj17
781,ADF&G: Alaska Department of Fish and Game,02rh7vj17
782,ADF&G: Alaska Department of Fish and Game,02rh7vj17
783,ADF&G: Alaska Department of Fish and Game,02rh7vj17
784,ADF&G: Alaska Department of Fish and Game,02rh7vj17
785,ADF&G: Alaska Department of Fish and Game,02rh7vj17
786,ADF&G: Alaska Department of Fish and Game,02rh7vj17
787,ADF&G: Alaska Department of Fish and Game,02rh7vj17
788,ADF&G: Alaska Department of Fish and Game,02rh7vj17
789,ADF&G: Alaska Department of Fish and Game,02rh7vj17
790,ADF&G: Alaska Department of Fish and Game,02rh7vj17
791,ADF&G: Alaska Department of Fish and Game,02rh7vj17
